uq_problem_idx,num_steps,judge_probability,solved
hotpotqa_2892,4,0.65,False
hotpotqa_2892,5,0.85,False
hotpotqa_2892,6,0.8,False
hotpotqa_2892,7,0.8,False
hotpotqa_2893,1,0.7,True
hotpotqa_2893,2,0.6,True
hotpotqa_2893,3,0.95,True
hotpotqa_2894,1,0.4,True
hotpotqa_2894,2,0.3,True
hotpotqa_2894,3,0.4,True
hotpotqa_2895,1,0.4,True
hotpotqa_2895,2,0.4,True
hotpotqa_2895,3,0.9,True
hotpotqa_2896,1,0.6,False
hotpotqa_2896,2,0.3,False
hotpotqa_2896,3,0.5,False
hotpotqa_2896,4,0.4,False
hotpotqa_2896,5,0.7,False
hotpotqa_2897,1,0.4,False
hotpotqa_2897,2,0.4,False
hotpotqa_2897,3,0.6,False
hotpotqa_2897,4,0.65,False
hotpotqa_2897,5,0.6,False
hotpotqa_2897,6,0.65,False
hotpotqa_2897,7,0.6,False
hotpotqa_2898,1,0.6,True
hotpotqa_2898,2,0.7,True
hotpotqa_2898,3,0.7,True
hotpotqa_2898,4,0.9,True
hotpotqa_2899,1,0.6,True
hotpotqa_2899,2,0.9,True
hotpotqa_2900,1,0.1,False
hotpotqa_2900,2,0.2,False
hotpotqa_2900,3,0.1,False
hotpotqa_2900,4,0.1,False
hotpotqa_2900,5,0.05,False
hotpotqa_2900,6,0.1,False
hotpotqa_2901,1,0.6,False
hotpotqa_2901,2,0.95,False
hotpotqa_2902,1,0.6,False
hotpotqa_2902,2,0.4,False
hotpotqa_2902,3,0.7,False
hotpotqa_2902,4,0.7,False
hotpotqa_2902,5,0.75,False
hotpotqa_2902,6,0.7,False
hotpotqa_2902,7,0.7,False
hotpotqa_2903,1,0.65,False
hotpotqa_2903,2,0.4,False
hotpotqa_2903,3,0.4,False
hotpotqa_2903,4,0.4,False
hotpotqa_2903,5,0.35,False
hotpotqa_2903,6,0.8,False
hotpotqa_2903,7,0.85,False
hotpotqa_2904,1,0.3,True
hotpotqa_2904,2,0.3,True
hotpotqa_2904,3,0.3,True
hotpotqa_2904,4,0.3,True
hotpotqa_2904,5,0.6,True
hotpotqa_2904,6,0.8,True
hotpotqa_2905,1,0.3,False
hotpotqa_2905,2,0.2,False
hotpotqa_2905,3,0.3,False
hotpotqa_2905,4,0.15,False
hotpotqa_2905,5,0.3,False
hotpotqa_2905,6,0.3,False
hotpotqa_2905,7,0.2,False
hotpotqa_2906,1,0.3,False
hotpotqa_2906,2,0.4,False
hotpotqa_2906,3,0.3,False
hotpotqa_2906,4,0.6,False
hotpotqa_2906,5,0.4,False
hotpotqa_2906,6,0.3,False
hotpotqa_2906,7,0.2,False
hotpotqa_2907,1,0.4,False
hotpotqa_2907,2,0.3,False
hotpotqa_2907,3,0.6,False
hotpotqa_2907,4,0.65,False
hotpotqa_2907,5,0.4,False
hotpotqa_2907,6,0.5,False
hotpotqa_2907,7,0.4,False
hotpotqa_2908,1,0.3,False
hotpotqa_2908,2,0.2,False
hotpotqa_2908,3,0.1,False
hotpotqa_2909,1,0.3,True
hotpotqa_2909,2,0.65,True
hotpotqa_2909,3,0.85,True
hotpotqa_2909,4,0.9,True
hotpotqa_2910,1,0.4,True
hotpotqa_2910,2,0.6,True
hotpotqa_2910,3,0.75,True
hotpotqa_2910,4,0.9,True
hotpotqa_2910,5,1.0,True
hotpotqa_2911,1,0.5,True
hotpotqa_2911,2,0.75,True
hotpotqa_2912,1,0.7,True
hotpotqa_2912,2,0.7,True
hotpotqa_2912,3,0.9,True
hotpotqa_2913,1,0.3,False
hotpotqa_2913,2,0.6,False
hotpotqa_2913,3,0.65,False
hotpotqa_2913,4,0.65,False
hotpotqa_2913,5,0.6,False
hotpotqa_2913,6,0.65,False
hotpotqa_2913,7,0.65,False
hotpotqa_2914,1,0.3,False
hotpotqa_2914,2,0.2,False
hotpotqa_2914,3,0.2,False
hotpotqa_2914,4,0.4,False
hotpotqa_2914,5,0.3,False
hotpotqa_2914,6,0.1,False
hotpotqa_2915,1,0.3,True
hotpotqa_2915,2,0.3,True
hotpotqa_2915,3,0.85,True
hotpotqa_2915,4,0.85,True
hotpotqa_2915,5,0.95,True
hotpotqa_2916,1,0.7,True
hotpotqa_2916,2,0.4,True
hotpotqa_2916,3,0.2,True
hotpotqa_2916,4,0.9,True
hotpotqa_2917,1,0.6,True
hotpotqa_2917,2,0.6,True
hotpotqa_2917,3,1.0,True
hotpotqa_2918,1,0.7,False
hotpotqa_2918,2,0.7,False
hotpotqa_2918,3,0.8,False
hotpotqa_2918,4,0.85,False
hotpotqa_2918,5,0.7,False
hotpotqa_2918,6,0.7,False
hotpotqa_2918,7,0.7,False
hotpotqa_2919,1,0.4,False
hotpotqa_2919,2,0.4,False
hotpotqa_2919,3,0.4,False
hotpotqa_2919,4,0.4,False
hotpotqa_2919,5,0.7,False
hotpotqa_2919,6,0.7,False
hotpotqa_2919,7,0.85,False
hotpotqa_2920,1,0.3,True
hotpotqa_2920,2,0.4,True
hotpotqa_2920,3,0.3,True
hotpotqa_2920,4,0.2,True
hotpotqa_2920,5,0.4,True
hotpotqa_2920,6,0.6,True
hotpotqa_2920,7,0.75,True
hotpotqa_2921,1,0.3,True
hotpotqa_2921,2,0.7,True
hotpotqa_2921,3,0.8,True
hotpotqa_2921,4,0.75,True
hotpotqa_2921,5,0.9,True
hotpotqa_2922,1,0.3,True
hotpotqa_2922,2,0.2,True
hotpotqa_2923,1,0.4,False
hotpotqa_2923,2,0.7,False
hotpotqa_2923,3,0.7,False
hotpotqa_2923,4,0.85,False
hotpotqa_2923,5,0.7,False
hotpotqa_2923,6,0.85,False
hotpotqa_2923,7,0.8,False
hotpotqa_2924,1,0.4,True
hotpotqa_2924,2,0.3,True
hotpotqa_2924,3,0.6,True
hotpotqa_2924,4,0.3,True
hotpotqa_2924,5,0.2,True
hotpotqa_2924,6,0.2,True
hotpotqa_2924,7,0.9,True
hotpotqa_2925,1,0.3,True
hotpotqa_2925,2,0.4,True
hotpotqa_2925,3,0.75,True
hotpotqa_2925,4,0.7,True
hotpotqa_2925,5,0.7,True
hotpotqa_2925,6,0.9,True
hotpotqa_2926,1,0.65,True
hotpotqa_2926,2,0.7,True
hotpotqa_2926,3,0.9,True
hotpotqa_2926,4,0.85,True
hotpotqa_2926,5,0.95,True
hotpotqa_2927,1,0.3,True
hotpotqa_2927,2,0.3,True
hotpotqa_2927,3,0.3,True
hotpotqa_2927,4,0.6,True
hotpotqa_2927,5,0.6,True
hotpotqa_2927,6,0.6,True
hotpotqa_2927,7,0.9,True
hotpotqa_2928,1,0.3,False
hotpotqa_2928,2,0.4,False
hotpotqa_2928,3,0.8,False
hotpotqa_2929,1,0.7,True
hotpotqa_2929,2,0.6,True
hotpotqa_2929,3,0.7,True
hotpotqa_2929,4,0.6,True
hotpotqa_2929,5,0.9,True
hotpotqa_2930,1,0.4,False
hotpotqa_2930,2,0.4,False
hotpotqa_2930,3,0.4,False
hotpotqa_2930,4,0.4,False
hotpotqa_2930,5,0.3,False
hotpotqa_2930,6,0.3,False
hotpotqa_2930,7,0.6,False
hotpotqa_2931,1,0.5,False
hotpotqa_2931,2,0.3,False
hotpotqa_2931,3,0.3,False
hotpotqa_2931,4,0.3,False
hotpotqa_2931,5,0.3,False
hotpotqa_2931,6,0.4,False
hotpotqa_2931,7,0.6,False
hotpotqa_2932,1,0.4,True
hotpotqa_2932,2,0.1,True
hotpotqa_2933,1,0.6,False
hotpotqa_2933,2,0.7,False
hotpotqa_2933,3,0.85,False
hotpotqa_2933,4,0.85,False
hotpotqa_2933,5,0.95,False
hotpotqa_2934,1,0.4,False
hotpotqa_2934,2,0.4,False
hotpotqa_2934,3,0.35,False
hotpotqa_2934,4,0.4,False
hotpotqa_2934,5,0.3,False
hotpotqa_2934,6,0.2,False
hotpotqa_2934,7,0.2,False
hotpotqa_2935,1,0.2,False
hotpotqa_2935,2,0.4,False
hotpotqa_2935,3,0.3,False
hotpotqa_2935,4,0.3,False
hotpotqa_2935,5,0.3,False
hotpotqa_2935,6,0.65,False
hotpotqa_2935,7,0.8,False
hotpotqa_2936,1,0.6,True
hotpotqa_2936,2,0.6,True
hotpotqa_2936,3,0.8,True
hotpotqa_2936,4,0.85,True
hotpotqa_2936,5,0.7,True
hotpotqa_2936,6,0.9,True
hotpotqa_2937,1,0.2,False
hotpotqa_2937,2,0.4,False
hotpotqa_2937,3,0.15,False
hotpotqa_2937,4,0.35,False
hotpotqa_2937,5,0.3,False
hotpotqa_2937,6,0.7,False
hotpotqa_2937,7,0.7,False
hotpotqa_2938,1,0.4,False
hotpotqa_2938,2,0.7,False
hotpotqa_2938,3,0.85,False
hotpotqa_2938,4,0.8,False
hotpotqa_2938,5,0.7,False
hotpotqa_2938,6,0.75,False
hotpotqa_2938,7,0.7,False
hotpotqa_2939,1,0.6,False
hotpotqa_2939,2,0.4,False
hotpotqa_2939,3,0.4,False
hotpotqa_2939,4,0.4,False
hotpotqa_2939,5,0.3,False
hotpotqa_2939,6,0.85,False
hotpotqa_2939,7,0.85,False
hotpotqa_2940,1,0.2,False
hotpotqa_2940,2,0.2,False
hotpotqa_2940,3,0.2,False
hotpotqa_2940,4,0.2,False
hotpotqa_2940,5,0.2,False
hotpotqa_2940,6,0.2,False
hotpotqa_2940,7,0.15,False
hotpotqa_2941,1,0.45,False
hotpotqa_2941,2,0.3,False
hotpotqa_2941,3,0.4,False
hotpotqa_2941,4,0.4,False
hotpotqa_2941,5,0.3,False
hotpotqa_2941,6,0.3,False
hotpotqa_2941,7,0.3,False
hotpotqa_2942,1,0.6,True
hotpotqa_2942,2,0.75,True
hotpotqa_2942,3,0.6,True
hotpotqa_2942,4,0.65,True
hotpotqa_2942,5,0.8,True
hotpotqa_2942,6,0.95,True
hotpotqa_2943,1,0.3,False
hotpotqa_2943,2,0.4,False
hotpotqa_2943,3,0.4,False
hotpotqa_2943,4,0.3,False
hotpotqa_2943,5,0.3,False
hotpotqa_2943,6,0.3,False
hotpotqa_2944,1,0.7,True
hotpotqa_2944,2,0.5,True
hotpotqa_2944,3,0.9,True
hotpotqa_2945,1,0.7,False
hotpotqa_2945,2,0.4,False
hotpotqa_2945,3,0.4,False
hotpotqa_2945,4,0.4,False
hotpotqa_2945,5,0.75,False
hotpotqa_2945,6,0.6,False
hotpotqa_2945,7,0.45,False
hotpotqa_2946,1,0.4,True
hotpotqa_2946,2,0.3,True
hotpotqa_2946,3,0.4,True
hotpotqa_2946,4,0.8,True
hotpotqa_2946,5,0.6,True
hotpotqa_2946,6,0.8,True
hotpotqa_2947,1,0.4,True
hotpotqa_2947,2,0.4,True
hotpotqa_2947,3,0.4,True
hotpotqa_2947,4,0.55,True
hotpotqa_2947,5,0.7,True
hotpotqa_2948,1,0.75,False
hotpotqa_2948,2,0.4,False
hotpotqa_2948,3,0.3,False
hotpotqa_2948,4,0.6,False
hotpotqa_2948,5,0.4,False
hotpotqa_2948,6,0.3,False
hotpotqa_2948,7,0.2,False
hotpotqa_2949,1,0.3,False
hotpotqa_2949,2,0.4,False
hotpotqa_2949,3,0.4,False
hotpotqa_2949,4,0.7,False
hotpotqa_2949,5,0.7,False
hotpotqa_2949,6,0.6,False
hotpotqa_2949,7,0.4,False
hotpotqa_2950,1,0.5,True
hotpotqa_2950,2,0.4,True
hotpotqa_2950,3,0.6,True
hotpotqa_2950,4,0.85,True
hotpotqa_2950,5,0.95,True
hotpotqa_2951,1,0.7,True
hotpotqa_2951,2,0.65,True
hotpotqa_2951,3,0.65,True
hotpotqa_2951,4,0.75,True
hotpotqa_2951,5,0.95,True
hotpotqa_2952,1,0.7,False
hotpotqa_2952,2,0.3,False
hotpotqa_2952,3,0.3,False
hotpotqa_2952,4,0.45,False
hotpotqa_2952,5,0.2,False
hotpotqa_2952,6,0.4,False
hotpotqa_2952,7,0.7,False
hotpotqa_2953,1,0.6,False
hotpotqa_2953,2,0.7,False
hotpotqa_2953,3,0.6,False
hotpotqa_2953,4,0.85,False
hotpotqa_2953,5,0.95,False
hotpotqa_2954,1,0.7,True
hotpotqa_2954,2,0.7,True
hotpotqa_2954,3,0.6,True
hotpotqa_2954,4,0.9,True
hotpotqa_2955,1,0.6,True
hotpotqa_2955,2,0.7,True
hotpotqa_2955,3,0.9,True
hotpotqa_2956,1,0.3,True
hotpotqa_2956,2,0.7,True
hotpotqa_2956,3,0.9,True
hotpotqa_2957,1,0.2,True
hotpotqa_2957,2,0.3,True
hotpotqa_2957,3,0.6,True
hotpotqa_2957,4,0.4,True
hotpotqa_2957,5,0.9,True
hotpotqa_2958,1,0.6,True
hotpotqa_2958,2,0.9,True
hotpotqa_2959,1,0.3,False
hotpotqa_2959,2,0.3,False
hotpotqa_2959,3,0.85,False
hotpotqa_2959,4,0.75,False
hotpotqa_2959,5,0.75,False
hotpotqa_2959,6,0.85,False
hotpotqa_2959,7,0.95,False
hotpotqa_2960,1,0.4,True
hotpotqa_2960,2,0.4,True
hotpotqa_2960,3,0.65,True
hotpotqa_2960,4,0.7,True
hotpotqa_2960,5,0.6,True
hotpotqa_2960,6,0.8,True
hotpotqa_2961,1,0.7,True
hotpotqa_2961,2,0.9,True
hotpotqa_2962,1,0.4,True
hotpotqa_2962,2,0.4,True
hotpotqa_2962,3,0.4,True
hotpotqa_2962,4,0.95,True
hotpotqa_2963,1,0.3,False
hotpotqa_2963,2,0.3,False
hotpotqa_2963,3,0.4,False
hotpotqa_2963,4,0.4,False
hotpotqa_2963,5,0.35,False
hotpotqa_2963,6,0.4,False
hotpotqa_2963,7,0.3,False
hotpotqa_2964,1,0.2,False
hotpotqa_2964,2,0.3,False
hotpotqa_2964,3,0.2,False
hotpotqa_2964,4,0.2,False
hotpotqa_2964,5,0.2,False
hotpotqa_2964,6,0.2,False
hotpotqa_2964,7,0.2,False
hotpotqa_2965,1,0.3,True
hotpotqa_2965,2,0.6,True
hotpotqa_2965,3,0.4,True
hotpotqa_2965,4,0.6,True
hotpotqa_2965,5,0.3,True
hotpotqa_2965,6,0.85,True
hotpotqa_2966,1,0.7,False
hotpotqa_2966,2,1.0,False
hotpotqa_2967,1,0.6,True
hotpotqa_2967,2,0.4,True
hotpotqa_2967,3,0.7,True
hotpotqa_2967,4,0.95,True
hotpotqa_2968,1,0.6,True
hotpotqa_2968,2,0.85,True
hotpotqa_2968,3,0.85,True
hotpotqa_2968,4,0.85,True
hotpotqa_2968,5,0.95,True
hotpotqa_2969,1,0.3,True
hotpotqa_2969,2,0.5,True
hotpotqa_2969,3,0.6,True
hotpotqa_2969,4,0.6,True
hotpotqa_2969,5,0.4,True
hotpotqa_2969,6,0.5,True
hotpotqa_2970,1,0.4,False
hotpotqa_2970,2,0.4,False
hotpotqa_2970,3,0.6,False
hotpotqa_2970,4,0.6,False
hotpotqa_2970,5,0.75,False
hotpotqa_2970,6,0.7,False
hotpotqa_2970,7,0.85,False
hotpotqa_2971,1,0.6,False
hotpotqa_2971,2,0.6,False
hotpotqa_2971,3,0.6,False
hotpotqa_2971,4,0.3,False
hotpotqa_2971,5,0.4,False
hotpotqa_2971,6,0.4,False
hotpotqa_2971,7,0.3,False
hotpotqa_2972,1,0.6,True
hotpotqa_2972,2,0.4,True
hotpotqa_2973,1,0.5,True
hotpotqa_2973,2,0.45,True
hotpotqa_2973,3,0.8,True
hotpotqa_2973,4,0.7,True
hotpotqa_2973,5,0.85,True
hotpotqa_2973,6,0.85,True
hotpotqa_2973,7,0.8,True
hotpotqa_2974,1,0.4,False
hotpotqa_2974,2,0.7,False
hotpotqa_2974,3,0.4,False
hotpotqa_2974,4,0.75,False
hotpotqa_2974,5,0.4,False
hotpotqa_2974,6,0.3,False
hotpotqa_2974,7,0.3,False
hotpotqa_2975,1,0.3,False
hotpotqa_2975,2,0.3,False
hotpotqa_2975,3,0.45,False
hotpotqa_2975,4,0.3,False
hotpotqa_2975,5,0.3,False
hotpotqa_2975,6,0.6,False
hotpotqa_2975,7,0.3,False
hotpotqa_2976,1,0.5,False
hotpotqa_2976,2,0.6,False
hotpotqa_2976,3,0.3,False
hotpotqa_2976,4,0.85,False
hotpotqa_2976,5,0.85,False
hotpotqa_2976,6,0.9,False
hotpotqa_2977,1,0.5,False
hotpotqa_2977,2,0.6,False
hotpotqa_2977,3,0.8,False
hotpotqa_2977,4,0.8,False
hotpotqa_2977,5,0.75,False
hotpotqa_2977,6,0.8,False
hotpotqa_2977,7,0.7,False
hotpotqa_2978,1,0.7,True
hotpotqa_2978,2,0.8,True
hotpotqa_2978,3,0.9,True
hotpotqa_2979,1,0.3,True
hotpotqa_2979,2,0.6,True
hotpotqa_2979,3,0.95,True
hotpotqa_2980,1,0.2,False
hotpotqa_2980,2,0.2,False
hotpotqa_2980,3,0.2,False
hotpotqa_2980,4,0.4,False
hotpotqa_2980,5,0.2,False
hotpotqa_2980,6,0.2,False
hotpotqa_2980,7,0.15,False
hotpotqa_2981,1,0.4,False
hotpotqa_2981,2,0.7,False
hotpotqa_2981,3,0.85,False
hotpotqa_2981,4,0.85,False
hotpotqa_2981,5,0.75,False
hotpotqa_2981,6,0.9,False
hotpotqa_2982,1,0.6,True
hotpotqa_2982,2,0.6,True
hotpotqa_2982,3,0.6,True
hotpotqa_2982,4,0.4,True
hotpotqa_2982,5,0.4,True
hotpotqa_2982,6,0.7,True
hotpotqa_2982,7,0.85,True
hotpotqa_2983,1,0.4,True
hotpotqa_2983,2,0.6,True
hotpotqa_2983,3,0.85,True
hotpotqa_2983,4,0.9,True
hotpotqa_2984,1,0.35,False
hotpotqa_2984,2,0.7,False
hotpotqa_2984,3,0.3,False
hotpotqa_2985,1,0.5,False
hotpotqa_2985,2,0.3,False
hotpotqa_2985,3,0.3,False
hotpotqa_2985,4,0.4,False
hotpotqa_2985,5,0.3,False
hotpotqa_2985,6,0.3,False
hotpotqa_2985,7,0.6,False
hotpotqa_2986,1,0.3,True
hotpotqa_2986,2,0.75,True
hotpotqa_2986,3,0.6,True
hotpotqa_2986,4,0.65,True
hotpotqa_2986,5,0.65,True
hotpotqa_2986,6,0.7,True
hotpotqa_2986,7,0.9,True
hotpotqa_2987,1,0.7,False
hotpotqa_2987,2,0.6,False
hotpotqa_2987,3,0.7,False
hotpotqa_2987,4,0.85,False
hotpotqa_2987,5,0.85,False
hotpotqa_2987,6,0.8,False
hotpotqa_2987,7,0.8,False
hotpotqa_2988,1,0.3,False
hotpotqa_2988,2,0.4,False
hotpotqa_2988,3,0.85,False
hotpotqa_2988,4,0.85,False
hotpotqa_2988,5,0.85,False
hotpotqa_2988,6,0.85,False
hotpotqa_2988,7,0.95,False
hotpotqa_2989,1,0.4,True
hotpotqa_2989,2,0.7,True
hotpotqa_2989,3,0.95,True
hotpotqa_2990,1,0.3,False
hotpotqa_2990,2,0.3,False
hotpotqa_2990,3,0.4,False
hotpotqa_2990,4,0.3,False
hotpotqa_2990,5,0.6,False
hotpotqa_2990,6,0.2,False
hotpotqa_2990,7,0.75,False
hotpotqa_2991,1,0.2,False
hotpotqa_2991,2,0.2,False
hotpotqa_2991,3,0.45,False
hotpotqa_2991,4,0.4,False
hotpotqa_2991,5,0.6,False
hotpotqa_2992,1,0.4,True
hotpotqa_2992,2,0.3,True
hotpotqa_2992,3,0.65,True
hotpotqa_2992,4,0.85,True
hotpotqa_2993,1,0.6,False
hotpotqa_2993,2,0.8,False
hotpotqa_2993,3,0.7,False
hotpotqa_2993,4,1.0,False
hotpotqa_2994,1,0.4,False
hotpotqa_2994,2,0.4,False
hotpotqa_2994,3,0.4,False
hotpotqa_2994,4,0.35,False
hotpotqa_2994,5,0.35,False
hotpotqa_2994,6,0.45,False
hotpotqa_2994,7,0.35,False
hotpotqa_2995,1,0.7,False
hotpotqa_2995,2,0.7,False
hotpotqa_2995,3,0.85,False
hotpotqa_2995,4,0.9,False
hotpotqa_2996,1,0.3,True
hotpotqa_2996,2,0.4,True
hotpotqa_2996,3,0.4,True
hotpotqa_2996,4,0.7,True
hotpotqa_2997,1,0.4,True
hotpotqa_2997,2,0.3,True
hotpotqa_2997,3,0.4,True
hotpotqa_2997,4,0.5,True
hotpotqa_2997,5,0.4,True
hotpotqa_2997,6,0.7,True
hotpotqa_2998,1,0.6,True
hotpotqa_2998,2,0.4,True
hotpotqa_2998,3,0.85,True
hotpotqa_2998,4,0.85,True
hotpotqa_2998,5,0.9,True
hotpotqa_2998,6,0.9,True
hotpotqa_2999,1,0.5,True
hotpotqa_2999,2,0.95,True
hotpotqa_3000,1,0.6,False
hotpotqa_3000,2,0.3,False
hotpotqa_3000,3,0.3,False
hotpotqa_3000,4,0.4,False
hotpotqa_3000,5,0.65,False
hotpotqa_3000,6,0.6,False
hotpotqa_3000,7,0.6,False
hotpotqa_3001,1,0.4,True
hotpotqa_3001,2,1.0,True
hotpotqa_3002,1,0.4,False
hotpotqa_3002,2,0.7,False
hotpotqa_3002,3,0.85,False
hotpotqa_3002,4,0.85,False
hotpotqa_3002,5,0.85,False
hotpotqa_3002,6,0.8,False
hotpotqa_3002,7,0.85,False
hotpotqa_3003,1,0.3,True
hotpotqa_3003,2,0.7,True
hotpotqa_3003,3,0.2,True
hotpotqa_3004,1,0.4,False
hotpotqa_3004,2,0.3,False
hotpotqa_3004,3,0.4,False
hotpotqa_3004,4,0.3,False
hotpotqa_3004,5,0.3,False
hotpotqa_3004,6,0.2,False
hotpotqa_3004,7,0.2,False
hotpotqa_3005,1,0.75,True
hotpotqa_3005,2,0.8,True
hotpotqa_3005,3,0.95,True
hotpotqa_3006,1,0.6,False
hotpotqa_3006,2,0.8,False
hotpotqa_3006,3,0.85,False
hotpotqa_3006,4,0.65,False
hotpotqa_3006,5,0.75,False
hotpotqa_3006,6,0.8,False
hotpotqa_3006,7,0.8,False
hotpotqa_3007,1,0.7,False
hotpotqa_3007,2,0.85,False
hotpotqa_3007,3,0.9,False
hotpotqa_3007,4,0.85,False
hotpotqa_3007,5,0.9,False
hotpotqa_3007,6,0.95,False
hotpotqa_3007,7,0.85,False
hotpotqa_3008,1,0.6,True
hotpotqa_3008,2,0.75,True
hotpotqa_3008,3,0.8,True
hotpotqa_3008,4,0.9,True
hotpotqa_3009,1,0.4,False
hotpotqa_3009,2,0.3,False
hotpotqa_3009,3,0.2,False
hotpotqa_3009,4,0.75,False
hotpotqa_3009,5,0.4,False
hotpotqa_3009,6,0.85,False
hotpotqa_3009,7,0.8,False
hotpotqa_3010,1,0.3,True
hotpotqa_3010,2,0.7,True
hotpotqa_3011,1,0.4,True
hotpotqa_3011,2,0.4,True
hotpotqa_3011,3,0.8,True
hotpotqa_3011,4,0.9,True
hotpotqa_3012,1,0.5,True
hotpotqa_3012,2,0.4,True
hotpotqa_3012,3,0.9,True
hotpotqa_3013,1,0.3,False
hotpotqa_3013,2,0.2,False
hotpotqa_3013,3,0.4,False
hotpotqa_3013,4,0.6,False
hotpotqa_3013,5,0.65,False
hotpotqa_3013,6,0.5,False
hotpotqa_3013,7,0.3,False
hotpotqa_3014,1,0.4,False
hotpotqa_3014,2,0.4,False
hotpotqa_3014,3,0.7,False
hotpotqa_3014,4,0.4,False
hotpotqa_3014,5,0.4,False
hotpotqa_3014,6,0.3,False
hotpotqa_3014,7,0.3,False
hotpotqa_3015,1,0.4,False
hotpotqa_3015,2,0.4,False
hotpotqa_3015,3,0.4,False
hotpotqa_3015,4,0.4,False
hotpotqa_3015,5,0.2,False
hotpotqa_3015,6,0.3,False
hotpotqa_3015,7,0.3,False
hotpotqa_3016,1,0.3,True
hotpotqa_3016,2,0.2,True
hotpotqa_3016,3,0.85,True
hotpotqa_3017,1,0.7,False
hotpotqa_3017,2,0.7,False
hotpotqa_3017,3,0.85,False
hotpotqa_3017,4,0.85,False
hotpotqa_3017,5,0.95,False
hotpotqa_3017,6,0.95,False
hotpotqa_3018,1,0.7,True
hotpotqa_3018,2,0.3,True
hotpotqa_3018,3,0.3,True
hotpotqa_3018,4,0.2,True
hotpotqa_3018,5,0.2,True
hotpotqa_3018,6,0.8,True
hotpotqa_3019,1,0.4,False
hotpotqa_3019,2,0.35,False
hotpotqa_3019,3,0.6,False
hotpotqa_3019,4,0.3,False
hotpotqa_3019,5,0.3,False
hotpotqa_3019,6,0.25,False
hotpotqa_3019,7,0.2,False
hotpotqa_3020,1,0.7,True
hotpotqa_3020,2,0.7,True
hotpotqa_3020,3,0.85,True
hotpotqa_3020,4,0.8,True
hotpotqa_3020,5,0.9,True
hotpotqa_3021,1,0.4,False
hotpotqa_3021,2,0.65,False
hotpotqa_3021,3,0.7,False
hotpotqa_3021,4,0.8,False
hotpotqa_3021,5,0.65,False
hotpotqa_3021,6,0.65,False
hotpotqa_3021,7,0.8,False
hotpotqa_3022,1,0.7,True
hotpotqa_3022,2,1.0,True
hotpotqa_3023,1,0.4,True
hotpotqa_3023,2,0.3,True
hotpotqa_3023,3,0.3,True
hotpotqa_3023,4,0.3,True
hotpotqa_3023,5,0.6,True
hotpotqa_3023,6,0.6,True
hotpotqa_3023,7,0.9,True
hotpotqa_3024,1,0.7,True
hotpotqa_3024,2,0.8,True
hotpotqa_3024,3,0.9,True
hotpotqa_3024,4,0.85,True
hotpotqa_3024,5,1.0,True
hotpotqa_3025,1,0.6,True
hotpotqa_3025,2,0.3,True
hotpotqa_3025,3,0.4,True
hotpotqa_3025,4,0.3,True
hotpotqa_3025,5,0.85,True
hotpotqa_3025,6,0.7,True
hotpotqa_3026,1,0.6,False
hotpotqa_3026,2,0.6,False
hotpotqa_3026,3,0.4,False
hotpotqa_3026,4,0.65,False
hotpotqa_3026,5,0.4,False
hotpotqa_3026,6,0.3,False
hotpotqa_3026,7,0.3,False
hotpotqa_3027,1,0.4,False
hotpotqa_3027,2,0.45,False
hotpotqa_3027,3,0.5,False
hotpotqa_3027,4,0.3,False
hotpotqa_3027,5,0.6,False
hotpotqa_3028,1,0.3,False
hotpotqa_3028,2,0.2,False
hotpotqa_3028,3,0.2,False
hotpotqa_3028,4,0.2,False
hotpotqa_3028,5,0.2,False
hotpotqa_3028,6,0.2,False
hotpotqa_3028,7,0.3,False
hotpotqa_3029,1,0.6,True
hotpotqa_3029,2,1.0,True
hotpotqa_3030,1,0.7,True
hotpotqa_3030,2,0.6,True
hotpotqa_3030,3,0.7,True
hotpotqa_3030,4,0.75,True
hotpotqa_3030,5,0.85,True
hotpotqa_3030,6,0.9,True
hotpotqa_3030,7,0.95,True
hotpotqa_3031,1,0.4,True
hotpotqa_3031,2,0.4,True
hotpotqa_3031,3,0.2,True
hotpotqa_3031,4,0.2,True
hotpotqa_3031,5,0.2,True
hotpotqa_3031,6,0.2,True
hotpotqa_3032,1,0.4,False
hotpotqa_3032,2,0.2,False
hotpotqa_3032,3,0.2,False
hotpotqa_3032,4,0.2,False
hotpotqa_3032,5,0.2,False
hotpotqa_3032,6,0.2,False
hotpotqa_3032,7,0.1,False
hotpotqa_3033,1,0.1,False
hotpotqa_3033,2,0.1,False
hotpotqa_3033,3,0.05,False
hotpotqa_3033,4,0.4,False
hotpotqa_3033,5,0.1,False
hotpotqa_3033,6,0.1,False
hotpotqa_3033,7,0.2,False
hotpotqa_3034,1,0.3,False
hotpotqa_3034,2,0.3,False
hotpotqa_3034,3,0.3,False
hotpotqa_3034,4,0.4,False
hotpotqa_3034,5,0.75,False
hotpotqa_3034,6,0.45,False
hotpotqa_3034,7,0.6,False
hotpotqa_3035,1,0.4,False
hotpotqa_3035,2,0.4,False
hotpotqa_3035,3,0.4,False
hotpotqa_3035,4,0.65,False
hotpotqa_3035,5,0.3,False
hotpotqa_3035,6,0.85,False
hotpotqa_3036,1,0.6,True
hotpotqa_3036,2,0.9,True
hotpotqa_3037,1,0.5,True
hotpotqa_3037,2,0.6,True
hotpotqa_3037,3,0.9,True
hotpotqa_3037,4,0.95,True
