,uq_problem_idx,generated_tokens,solved,judge_probability,num_steps
7421,law_1569,6,0,0.8209468126296997,1
7422,law_1569,10,0,0.7533153891563416,2
7423,law_1569,10,0,0.7152795195579529,3
7424,law_1569,11,0,0.7212135791778564,4
7425,law_1570,18,1,0.910750925540924,1
7426,law_1570,11,1,0.7805302143096924,2
7427,law_1570,5,1,0.6375999450683594,3
7428,law_1570,3,1,0.5812278389930725,4
7429,law_1571,18,1,0.9012140035629272,1
7430,law_1571,9,1,0.7920916676521301,2
7431,law_1571,5,1,0.6901904940605164,3
7432,law_1571,19,1,0.7146992683410645,4
7433,law_1571,22,1,0.7060139179229736,5
7434,law_1572,22,0,0.5596806406974792,1
7435,law_1572,7,0,0.5049293637275696,2
7436,law_1572,8,0,0.5088830590248108,3
7437,law_1572,14,0,0.5486371517181396,4
7438,law_1573,7,1,0.6103155612945557,1
7439,law_1573,7,1,0.5423728823661804,2
7440,law_1573,6,1,0.5721985697746277,3
7441,law_1573,8,1,0.5140076875686646,4
7442,law_1573,6,1,0.5287577509880066,5
7443,law_1574,15,1,0.6677467226982117,1
7444,law_1574,5,1,0.6555039882659912,2
7445,law_1574,8,1,0.553789496421814,3
7446,law_1574,9,1,0.5161105394363403,4
7447,law_1575,7,1,0.7684244513511658,1
7448,law_1575,6,1,0.6729960441589355,2
7449,law_1575,6,1,0.6301396489143372,3
7450,law_1575,7,1,0.5490956902503967,4
7451,law_1575,10,1,0.5097987055778503,5
7452,law_1576,6,1,0.6947231292724609,1
7453,law_1576,6,1,0.6745548248291016,2
7454,law_1576,6,1,0.5711429715156555,3
7455,law_1576,7,1,0.5055582523345947,4
7456,law_1576,4,1,0.4763122797012329,5
7457,law_1577,5,1,0.7142735719680786,1
7458,law_1577,5,1,0.6017708778381348,2
7459,law_1577,5,1,0.5357484221458435,3
7460,law_1577,6,1,0.4765025675296783,4
7461,law_1578,8,0,0.8698832988739014,1
7462,law_1578,5,0,0.6495203971862793,2
7463,law_1578,5,0,0.5753988027572632,3
7464,law_1578,5,0,0.5736383199691772,4
7465,law_1578,3,0,0.5543715357780457,5
7466,law_1579,8,1,0.8698834776878357,1
7467,law_1579,5,1,0.7921748757362366,2
7468,law_1579,7,1,0.558057427406311,3
7469,law_1580,7,0,0.7620850205421448,1
7470,law_1580,7,0,0.6560189723968506,2
7471,law_1580,3,0,0.6135875582695007,3
7472,law_1581,10,0,0.7460735440254211,1
7473,law_1581,7,0,0.6084690690040588,2
7474,law_1581,7,0,0.6197801232337952,3
7475,law_1581,6,0,0.5655508637428284,4
7476,law_1582,9,0,0.8475403785705566,1
7477,law_1582,6,0,0.7811424732208252,2
7478,law_1582,6,0,0.7349095344543457,3
7479,law_1583,9,0,0.8044638633728027,1
7480,law_1583,6,0,0.7021225094795227,2
7481,law_1583,6,0,0.6717347502708435,3
7482,law_1584,7,0,0.5629261136054993,1
7483,law_1584,6,0,0.5030850768089294,2
7484,law_1584,7,0,0.4351170361042022,3
7485,law_1584,5,0,0.4124432504177093,4
7486,law_1584,7,0,0.3743626177310943,5
7487,law_1585,6,1,0.5460772514343262,1
7488,law_1585,7,1,0.503140389919281,2
7489,law_1585,4,1,0.4343844652175903,3
7490,law_1585,5,1,0.3802500069141388,4
7491,law_1586,5,0,0.5587455630302429,1
7492,law_1586,6,0,0.559742271900177,2
7493,law_1586,5,0,0.4996781349182129,3
7494,law_1586,5,0,0.4844138920307159,4
7495,law_1586,7,0,0.4268628358840942,5
7496,law_1587,5,0,0.549139142036438,1
7497,law_1587,6,0,0.5547752976417542,2
7498,law_1587,5,0,0.4952666163444519,3
7499,law_1587,5,0,0.4721657931804657,4
7500,law_1587,6,0,0.4462236762046814,5
7501,law_1588,6,0,0.6246916055679321,1
7502,law_1588,8,0,0.5145079493522644,2
7503,law_1588,8,0,0.5087838768959045,3
7504,law_1588,6,0,0.4944651126861572,4
7505,law_1589,5,0,0.691354513168335,1
7506,law_1589,6,0,0.6109449863433838,2
7507,law_1589,5,0,0.5720981359481812,3
7508,law_1589,6,0,0.5515312552452087,4
7509,law_1589,8,0,0.5273041725158691,5
7510,law_1589,3,0,0.4914373159408569,6
7511,law_1590,7,0,0.7129669785499573,1
7512,law_1590,6,0,0.6061346530914307,2
7513,law_1590,5,0,0.5638090968132019,3
7514,law_1590,5,0,0.5440496802330017,4
7515,law_1590,4,0,0.498448371887207,5
7516,law_1590,4,0,0.4638274908065796,6
7517,law_1591,5,1,0.7748137712478638,1
7518,law_1591,6,1,0.6617453098297119,2
7519,law_1591,6,1,0.6498733162879944,3
7520,law_1591,5,1,0.6245807409286499,4
7521,law_1591,3,1,0.5938324332237244,5
7522,law_1592,7,0,0.7194151878356934,1
7523,law_1592,5,0,0.6736975312232971,2
7524,law_1592,7,0,0.5953097343444824,3
7525,law_1592,5,0,0.5710594058036804,4
7526,law_1592,7,0,0.570898175239563,5
7527,law_1593,6,0,0.6573905944824219,1
7528,law_1593,5,0,0.5940169095993042,2
7529,law_1593,6,0,0.5142783522605896,3
7530,law_1593,5,0,0.4542669057846069,4
7531,law_1593,5,0,0.4169237017631531,5
7532,law_1593,3,0,0.4145465195178985,6
7533,law_1594,6,0,0.5748665928840637,1
7534,law_1594,5,0,0.5027322769165039,2
7535,law_1594,5,0,0.4330273568630218,3
7536,law_1594,5,0,0.3697416484355926,4
7537,law_1594,6,0,0.3631994426250458,5
7538,law_1594,7,0,0.3859155774116516,6
7539,law_1595,5,0,0.5893840789794922,1
7540,law_1595,5,0,0.5506498217582703,2
7541,law_1595,6,0,0.5132891535758972,3
7542,law_1595,6,0,0.446225106716156,4
7543,law_1595,11,0,0.4124441742897033,5
7544,law_1595,4,0,0.3845207095146179,6
7545,law_1596,6,0,0.629303514957428,1
7546,law_1596,5,0,0.5461883544921875,2
7547,law_1596,5,0,0.5032944083213806,3
7548,law_1596,7,0,0.4838013052940368,4
7549,law_1596,6,0,0.4642520546913147,5
7550,law_1597,7,0,0.5660082101821899,1
7551,law_1597,5,0,0.5140587091445923,2
7552,law_1597,6,0,0.4115223586559295,3
7553,law_1597,7,0,0.3742800056934356,4
7554,law_1597,7,0,0.3863527774810791,5
7555,law_1598,7,1,0.5790666341781616,1
7556,law_1598,6,1,0.5281546115875244,2
7557,law_1598,6,1,0.4670687615871429,3
7558,law_1598,6,1,0.3929804265499115,4
7559,law_1598,9,1,0.4011763036251068,5
7560,law_1598,10,1,0.4107701480388641,6
7561,law_1599,5,0,0.7391316294670105,1
7562,law_1599,7,0,0.6586782932281494,2
7563,law_1599,5,0,0.6584072113037109,3
7564,law_1599,6,0,0.6043810844421387,4
7565,law_1599,3,0,0.5854293704032898,5
7566,law_1600,5,0,0.7391316294670105,1
7567,law_1600,9,0,0.6590864062309265,2
7568,law_1600,5,0,0.6412789225578308,3
7569,law_1600,5,0,0.5775242447853088,4
7570,law_1600,10,0,0.5929630994796753,5
7571,law_1601,7,1,0.6223741769790649,1
7572,law_1601,5,1,0.5539869666099548,2
7573,law_1601,7,1,0.589247465133667,3
7574,law_1601,5,1,0.5306469202041626,4
7575,law_1601,4,1,0.4944264590740204,5
7576,law_1602,8,0,0.5129199028015137,1
7577,law_1602,7,0,0.4295214414596557,2
7578,law_1602,7,0,0.3510611951351166,3
7579,law_1602,6,0,0.3722226023674011,4
7580,law_1602,4,0,0.3320548236370086,5
7581,law_1603,8,0,0.5115883946418762,1
7582,law_1603,6,0,0.45933997631073,2
7583,law_1603,6,0,0.390303373336792,3
7584,law_1603,6,0,0.3990699350833893,4
7585,law_1603,6,0,0.3806982338428497,5
7586,law_1604,5,1,0.8829672336578369,1
7587,law_1604,5,1,0.7889098525047302,2
7588,law_1604,7,1,0.7315436005592346,3
7589,law_1605,5,1,0.8845102787017822,1
7590,law_1605,6,1,0.7647910714149475,2
7591,law_1605,5,1,0.6431165933609009,3
7592,law_1605,6,1,0.6646164655685425,4
7593,law_1606,6,0,0.626042902469635,1
7594,law_1606,9,0,0.527160108089447,2
7595,law_1606,6,0,0.5106547474861145,3
7596,law_1606,7,0,0.4966864883899688,4
7597,law_1606,6,0,0.4944879710674286,5
7598,law_1607,5,1,0.8279055953025818,1
7599,law_1607,5,1,0.7346359491348267,2
7600,law_1607,7,1,0.6912429332733154,3
7601,law_1607,10,1,0.6874890327453613,4
7602,law_1607,3,1,0.6740341186523438,5
7603,law_1608,6,0,0.6391221284866333,1
7604,law_1608,5,0,0.5399035215377808,2
7605,law_1608,5,0,0.4612622857093811,3
7606,law_1608,6,0,0.4732687473297119,4
7607,law_1609,5,0,0.8345710039138794,1
7608,law_1609,7,0,0.6633517146110535,2
7609,law_1609,5,0,0.6554118394851685,3
7610,law_1609,6,0,0.6497644186019897,4
7611,law_1610,5,0,0.7951033711433411,1
7612,law_1610,11,0,0.7143000364303589,2
7613,law_1610,5,0,0.6919853687286377,3
7614,law_1610,6,0,0.6673217415809631,4
7615,law_1611,7,0,0.5888291001319885,1
7616,law_1611,6,0,0.5992873311042786,2
7617,law_1611,6,0,0.5101156830787659,3
7618,law_1611,7,0,0.4640006422996521,4
7619,law_1611,3,0,0.4569559097290039,5
7620,law_1612,6,1,0.8364601731300354,1
7621,law_1612,6,1,0.7406033277511597,2
7622,law_1612,6,1,0.6799753308296204,3
7623,law_1612,8,1,0.6246822476387024,4
7624,law_1612,6,1,0.61134934425354,5
7625,law_1613,6,0,0.8217894434928894,1
7626,law_1613,5,0,0.737892210483551,2
7627,law_1613,5,0,0.7252664566040039,3
7628,law_1613,3,0,0.7041228413581848,4
7629,law_1613,3,0,0.6804769039154053,5
7630,law_1614,6,0,0.6352825164794922,1
7631,law_1614,5,0,0.5184009671211243,2
7632,law_1614,5,0,0.4107447266578674,3
7633,law_1614,5,0,0.3754622340202331,4
7634,law_1614,3,0,0.3385096490383148,5
7635,law_1615,6,1,0.6882941126823425,1
7636,law_1615,6,1,0.6531938314437866,2
7637,law_1615,7,1,0.6099820733070374,3
7638,law_1615,5,1,0.5397300720214844,4
7639,law_1615,7,1,0.5386286973953247,5
7640,law_1616,6,0,0.6976028680801392,1
7641,law_1616,6,0,0.5569390654563904,2
7642,law_1616,5,0,0.4944193363189697,3
7643,law_1616,6,0,0.4510053396224975,4
7644,law_1617,6,1,0.6769795417785645,1
7645,law_1617,5,1,0.6351543664932251,2
7646,law_1617,5,1,0.5551643967628479,3
7647,law_1617,5,1,0.5149391293525696,4
7648,law_1617,7,1,0.4897418022155761,5
7649,law_1618,5,0,0.6103668212890625,1
7650,law_1618,5,0,0.5168836116790771,2
7651,law_1618,6,0,0.4962139725685119,3
7652,law_1618,8,0,0.4583032429218292,4
7653,law_1618,7,0,0.3881223797798157,5
7654,law_1618,7,0,0.3951674699783325,6
7655,law_1619,6,1,0.7326273322105408,1
7656,law_1619,6,1,0.6410428285598755,2
7657,law_1619,5,1,0.6017992496490479,3
7658,law_1619,6,1,0.5705991387367249,4
7659,law_1620,7,1,0.5946022868156433,1
7660,law_1620,6,1,0.5597535371780396,2
7661,law_1620,6,1,0.4560132622718811,3
7662,law_1620,7,1,0.4476861953735351,4
7663,law_1621,8,1,0.7325133681297302,1
7664,law_1621,5,1,0.6550908088684082,2
7665,law_1621,6,1,0.6249580979347229,3
7666,law_1621,5,1,0.5151054263114929,4
7667,law_1621,3,1,0.4814333319664001,5
7668,law_1622,9,1,0.5488288998603821,1
7669,law_1622,7,1,0.4543870389461517,2
7670,law_1622,6,1,0.3871226906776428,3
7671,law_1622,5,1,0.327808678150177,4
7672,law_1622,5,1,0.3106792867183685,5
7673,law_1622,4,1,0.2852813303470611,6
7674,law_1623,6,0,0.7324109673500061,1
7675,law_1623,5,0,0.5922346115112305,2
7676,law_1623,6,0,0.5735025405883789,3
7677,law_1623,5,0,0.5427520275115967,4
7678,law_1623,5,0,0.49692302942276,5
7679,law_1623,6,0,0.4758331775665283,6
7680,law_1624,6,0,0.8005580306053162,1
7681,law_1624,12,0,0.7304762005805969,2
7682,law_1624,6,0,0.6739226579666138,3
7683,law_1624,6,0,0.6703406572341919,4
7684,law_1624,7,0,0.6386469006538391,5
7685,law_1625,5,1,0.5656151175498962,1
7686,law_1625,6,1,0.5755978226661682,2
7687,law_1625,7,1,0.4949075579643249,3
7688,law_1625,6,1,0.4940126538276672,4
7689,law_1625,7,1,0.451615571975708,5
7690,law_1626,5,1,0.7750871777534485,1
7691,law_1626,6,1,0.6527668833732605,2
7692,law_1626,5,1,0.5623877048492432,3
7693,law_1626,6,1,0.5163130164146423,4
7694,law_1626,4,1,0.5079043507575989,5
7695,law_1627,7,0,0.7714654207229614,1
7696,law_1627,6,0,0.7047411203384399,2
7697,law_1627,6,0,0.6656988263130188,3
7698,law_1627,6,0,0.6639639139175415,4
7699,law_1627,8,0,0.6591232419013977,5
7700,law_1628,6,1,0.7964400053024292,1
7701,law_1628,6,1,0.7246549129486084,2
7702,law_1628,6,1,0.6647260785102844,3
7703,law_1628,8,1,0.6139542460441589,4
7704,law_1628,9,1,0.6020671129226685,5
7705,law_1629,7,0,0.7806667685508728,1
7706,law_1629,8,0,0.7101840972900391,2
7707,law_1629,11,0,0.6791766285896301,3
7708,law_1629,8,0,0.6102996468544006,4
7709,law_1630,6,1,0.7973587512969971,1
7710,law_1630,5,1,0.6752833724021912,2
7711,law_1630,9,1,0.5772198438644409,3
7712,law_1630,6,1,0.5323591232299805,4
7713,law_1630,7,1,0.4995393753051758,5
7714,law_1631,7,1,0.6889051795005798,1
7715,law_1631,5,1,0.6075804233551025,2
7716,law_1631,5,1,0.5837461352348328,3
7717,law_1631,5,1,0.5068917870521545,4
7718,law_1631,3,1,0.4904934763908386,5
7719,law_1632,6,1,0.7284020781517029,1
7720,law_1632,8,1,0.6881169676780701,2
7721,law_1632,5,1,0.6002038717269897,3
7722,law_1632,7,1,0.5952057838439941,4
7723,law_1632,6,1,0.5801188349723816,5
7724,law_1633,5,1,0.6443846225738525,1
7725,law_1633,5,1,0.5411157011985779,2
7726,law_1633,5,1,0.4685811996459961,3
7727,law_1633,5,1,0.4770525991916656,4
7728,law_1633,3,1,0.4095791578292846,5
7729,law_1634,6,0,0.6041471362113953,1
7730,law_1634,5,0,0.514195442199707,2
7731,law_1634,5,0,0.4083790779113769,3
7732,law_1634,6,0,0.4120846092700958,4
7733,law_1634,3,0,0.3788064122200012,5
7734,law_1635,9,0,0.8314257860183716,1
7735,law_1635,8,0,0.7563333511352539,2
7736,law_1635,10,0,0.7105400562286377,3
7737,law_1635,10,0,0.6483045816421509,4
7738,law_1636,6,0,0.6739557385444641,1
7739,law_1636,6,0,0.5970165133476257,2
7740,law_1636,5,0,0.5081260204315186,3
7741,law_1636,5,0,0.4774456620216369,4
7742,law_1636,6,0,0.459303468465805,5
7743,law_1637,6,0,0.8046485781669617,1
7744,law_1637,6,0,0.7264429926872253,2
7745,law_1637,5,0,0.6282386183738708,3
7746,law_1637,5,0,0.645186722278595,4
7747,law_1637,3,0,0.636078953742981,5
7748,law_1638,6,0,0.7182247638702393,1
7749,law_1638,6,0,0.6851378083229065,2
7750,law_1638,8,0,0.6348223686218262,3
7751,law_1638,4,0,0.5461028218269348,4
7752,law_1638,5,0,0.5665624141693115,5
7753,law_1639,6,0,0.6744166612625122,1
7754,law_1639,6,0,0.5946386456489563,2
7755,law_1639,6,0,0.553513765335083,3
7756,law_1640,9,0,0.7350618243217468,1
7757,law_1640,6,0,0.6267236471176147,2
7758,law_1640,9,0,0.5695496797561646,3
7759,law_1640,5,0,0.5363522171974182,4
7760,law_1640,6,0,0.5454937815666199,5
7761,law_1641,6,0,0.6091423034667969,1
7762,law_1641,5,0,0.5296016931533813,2
7763,law_1641,5,0,0.4650899171829223,3
7764,law_1641,11,0,0.4138347506523132,4
7765,law_1641,4,0,0.3768587112426758,5
7766,law_1642,6,1,0.6648442149162292,1
7767,law_1642,5,1,0.5557041168212891,2
7768,law_1642,5,1,0.4709652066230774,3
7769,law_1642,5,1,0.4322136342525482,4
7770,law_1642,5,1,0.4474352896213531,5
7771,law_1643,6,1,0.8335195183753967,1
7772,law_1643,6,1,0.7615298628807068,2
7773,law_1643,5,1,0.7020989656448364,3
7774,law_1643,9,1,0.577378511428833,4
7775,law_1643,9,1,0.619194746017456,5
7776,law_1644,7,1,0.5872534513473511,1
7777,law_1644,6,1,0.4936183393001556,2
7778,law_1644,5,1,0.4365915656089782,3
7779,law_1644,3,1,0.3745565712451935,4
7780,law_1645,6,1,0.7011362314224243,1
7781,law_1645,5,1,0.6384136080741882,2
7782,law_1645,5,1,0.5775484442710876,3
7783,law_1645,5,1,0.523731529712677,4
7784,law_1646,5,1,0.7678983211517334,1
7785,law_1646,8,1,0.6812490224838257,2
7786,law_1646,6,1,0.6171665787696838,3
7787,law_1646,9,1,0.553564190864563,4
7788,law_1646,9,1,0.5648909211158752,5
7789,law_1647,7,1,0.7349385023117065,1
7790,law_1647,5,1,0.6978510618209839,2
7791,law_1647,7,1,0.6418697237968445,3
7792,law_1647,5,1,0.5898045301437378,4
7793,law_1647,4,1,0.5575018525123596,5
7794,law_1648,7,1,0.7345619797706604,1
7795,law_1648,6,1,0.6006821393966675,2
7796,law_1648,6,1,0.5124866962432861,3
7797,law_1648,5,1,0.4570217132568359,4
7798,law_1648,3,1,0.4417299330234527,5
7799,law_1649,8,1,0.6571015119552612,1
7800,law_1649,6,1,0.6434491872787476,2
7801,law_1649,6,1,0.5922664403915405,3
7802,law_1649,6,1,0.5155003070831299,4
7803,law_1649,9,1,0.4655103981494903,5
7804,law_1650,7,1,0.6950110197067261,1
7805,law_1650,6,1,0.5412250757217407,2
7806,law_1650,8,1,0.5135750770568848,3
7807,law_1650,5,1,0.4662560224533081,4
7808,law_1650,4,1,0.4352248609066009,5
7809,law_1651,7,1,0.7806141972541809,1
7810,law_1651,6,1,0.7033278346061707,2
7811,law_1651,7,1,0.666398823261261,3
7812,law_1651,3,1,0.6159761548042297,4
7813,law_1652,6,1,0.5977115631103516,1
7814,law_1652,6,1,0.548294186592102,2
7815,law_1652,7,1,0.5033978819847107,3
7816,law_1652,7,1,0.4708829820156097,4
7817,law_1652,4,1,0.4430482685565948,5
7818,law_1653,7,0,0.8449884653091431,1
7819,law_1653,6,0,0.7497273087501526,2
7820,law_1653,6,0,0.6990172863006592,3
7821,law_1653,9,0,0.6622087955474854,4
7822,law_1653,7,0,0.619568407535553,5
7823,law_1654,7,0,0.7010199427604675,1
7824,law_1654,6,0,0.6700063347816467,2
7825,law_1654,6,0,0.5965479016304016,3
7826,law_1654,5,0,0.5768176317214966,4
7827,law_1654,9,0,0.5487055778503418,5
7828,law_1655,6,0,0.5437676310539246,1
7829,law_1655,6,0,0.5013303756713867,2
7830,law_1655,5,0,0.4278477132320404,3
7831,law_1655,8,0,0.3676821291446686,4
7832,law_1655,6,0,0.3661159574985504,5
7833,law_1656,6,1,0.6876447796821594,1
7834,law_1656,5,1,0.6513219475746155,2
7835,law_1656,6,1,0.549085795879364,3
7836,law_1656,6,1,0.5765242576599121,4
7837,law_1656,6,1,0.5340724587440491,5
7838,law_1657,7,0,0.6740907430648804,1
7839,law_1657,6,0,0.6054815053939819,2
7840,law_1657,6,0,0.6007424592971802,3
7841,law_1657,4,0,0.5278612971305847,4
7842,law_1658,6,0,0.7424501776695251,1
7843,law_1658,7,0,0.6223548650741577,2
7844,law_1658,6,0,0.5801703929901123,3
7845,law_1658,6,0,0.5066872835159302,4
7846,law_1658,8,0,0.440546840429306,5
7847,law_1659,6,0,0.7518709897994995,1
7848,law_1659,6,0,0.6436850428581238,2
7849,law_1659,8,0,0.7245140671730042,3
7850,law_1659,8,0,0.6625005602836609,4
7851,law_1659,5,0,0.5743322968482971,5
7852,law_1659,7,0,0.5463193655014038,6
7853,law_1660,6,1,0.7238706350326538,1
7854,law_1660,6,1,0.5917407274246216,2
7855,law_1660,6,1,0.5002837181091309,3
7856,law_1660,6,1,0.4350012540817261,4
7857,law_1660,3,1,0.4743924438953399,5
7858,law_1661,7,0,0.7367362380027771,1
7859,law_1661,10,0,0.7160487771034241,2
7860,law_1661,5,0,0.6400419473648071,3
7861,law_1661,5,0,0.5919020175933838,4
7862,law_1661,5,0,0.5602037906646729,5
7863,law_1662,5,1,0.7585752606391907,1
7864,law_1662,9,1,0.620104968547821,2
7865,law_1662,7,1,0.6045594215393066,3
7866,law_1662,3,1,0.5757892727851868,4
7867,law_1663,6,0,0.806405782699585,1
7868,law_1663,6,0,0.7521313428878784,2
7869,law_1663,5,0,0.7131890058517456,3
7870,law_1663,6,0,0.6870147585868835,4
7871,law_1664,23,1,0.6107546091079712,1
7872,law_1664,8,1,0.5233604311943054,2
7873,law_1664,5,1,0.4483673274517059,3
7874,law_1664,21,1,0.5035861730575562,4
7875,law_1665,7,1,0.7136815190315247,1
7876,law_1665,5,1,0.6446865797042847,2
7877,law_1665,5,1,0.5174532532691956,3
7878,law_1665,6,1,0.4978804886341095,4
7879,law_1665,5,1,0.4532481133937835,5
7880,law_1666,9,1,0.6402028203010559,1
7881,law_1666,12,1,0.6128836274147034,2
7882,law_1666,5,1,0.5601746439933777,3
7883,law_1666,5,1,0.5607605576515198,4
7884,law_1666,5,1,0.5555590987205505,5
7885,law_1667,12,0,0.6078404784202576,1
7886,law_1667,7,0,0.5298616290092468,2
7887,law_1667,5,0,0.4866712689399719,3
7888,law_1667,5,0,0.496838629245758,4
7889,law_1668,6,1,0.7742601633071899,1
7890,law_1668,5,1,0.7023937106132507,2
7891,law_1668,6,1,0.6550559401512146,3
7892,law_1669,9,0,0.6486550569534302,1
7893,law_1669,6,0,0.5201164484024048,2
7894,law_1669,6,0,0.431525707244873,3
7895,law_1669,6,0,0.4390355348587036,4
7896,law_1669,8,0,0.4310176074504852,5
7897,law_1670,6,0,0.7950589656829834,1
7898,law_1670,4,0,0.6809204816818237,2
7899,law_1670,5,0,0.596063494682312,3
7900,law_1670,5,0,0.6012872457504272,4
7901,law_1670,6,0,0.6270310282707214,5
7902,law_1670,7,0,0.573028028011322,6
7903,law_1671,7,0,0.6630901098251343,1
7904,law_1671,6,0,0.610866129398346,2
7905,law_1671,5,0,0.4987955093383789,3
7906,law_1671,5,0,0.4815033376216888,4
7907,law_1671,3,0,0.4411909878253937,5
7908,law_1672,7,1,0.6630901098251343,1
7909,law_1672,6,1,0.610866129398346,2
7910,law_1672,4,1,0.5420632362365723,3
7911,law_1672,5,1,0.4947769045829773,4
7912,law_1672,5,1,0.4748242795467376,5
7913,law_1673,6,1,0.622195303440094,1
7914,law_1673,5,1,0.5516798496246338,2
7915,law_1673,6,1,0.499453067779541,3
7916,law_1674,6,0,0.6131623387336731,1
7917,law_1674,5,0,0.531697154045105,2
7918,law_1674,11,0,0.4469053149223327,3
7919,law_1675,5,1,0.6895902156829834,1
7920,law_1675,5,1,0.6055375337600708,2
7921,law_1675,7,1,0.5381025075912476,3
7922,law_1675,5,1,0.5091213583946228,4
7923,law_1675,5,1,0.4779600799083709,5
7924,law_1675,5,1,0.4586063325405121,6
7925,law_1676,5,1,0.6727635264396667,1
7926,law_1676,5,1,0.6085431575775146,2
7927,law_1676,6,1,0.510753870010376,3
7928,law_1676,5,1,0.515917181968689,4
7929,law_1676,7,1,0.4981131851673126,5
7930,law_1677,6,0,0.6674021482467651,1
7931,law_1677,6,0,0.6249375343322754,2
7932,law_1677,7,0,0.574462354183197,3
7933,law_1677,6,0,0.521676778793335,4
7934,law_1677,3,0,0.4783998429775238,5
7935,law_1678,6,0,0.6745314002037048,1
7936,law_1678,6,0,0.6301729679107666,2
7937,law_1678,7,0,0.5695304870605469,3
7938,law_1678,8,0,0.5385267734527588,4
7939,law_1678,5,0,0.4720374047756195,5
7940,law_1679,6,0,0.7035709619522095,1
7941,law_1679,6,0,0.77923983335495,2
7942,law_1679,9,0,0.6845001578330994,3
7943,law_1679,6,0,0.5654140114784241,4
7944,law_1680,5,0,0.6411157250404358,1
7945,law_1680,6,0,0.72138911485672,2
7946,law_1680,11,0,0.655814528465271,3
7947,law_1680,7,0,0.5450170636177063,4
7948,law_1680,10,0,0.5385016798973083,5
7949,law_1681,6,0,0.6706828474998474,1
7950,law_1681,8,0,0.5925266146659851,2
7951,law_1681,6,0,0.5206996202468872,3
7952,law_1681,6,0,0.5052435994148254,4
7953,law_1681,7,0,0.4958811998367309,5
7954,law_1682,6,0,0.7238122820854187,1
7955,law_1682,5,0,0.5917854309082031,2
7956,law_1682,5,0,0.4796764850616455,3
7957,law_1682,6,0,0.4197255671024322,4
7958,law_1683,5,0,0.6848044395446777,1
7959,law_1683,6,0,0.5890235304832458,2
7960,law_1683,8,0,0.5626369714736938,3
7961,law_1683,4,0,0.5193608999252319,4
7962,law_1683,9,0,0.5116389393806458,5
7963,law_1684,5,0,0.6482915282249451,1
7964,law_1684,6,0,0.5769330859184265,2
7965,law_1684,9,0,0.5579887628555298,3
7966,law_1684,4,0,0.5271363258361816,4
7967,law_1684,5,0,0.4866060018539428,5
7968,law_1685,8,1,0.8169192671775818,1
7969,law_1685,7,1,0.7604821920394897,2
7970,law_1685,13,1,0.7808939218521118,3
7971,law_1686,7,0,0.8124698400497437,1
7972,law_1686,7,0,0.7532419562339783,2
7973,law_1686,9,0,0.7421743273735046,3
7974,law_1687,6,0,0.6745376586914062,1
7975,law_1687,6,0,0.6097003221511841,2
7976,law_1687,7,0,0.5062238574028015,3
7977,law_1687,5,0,0.5039162039756775,4
7978,law_1687,5,0,0.4738146066665649,5
7979,law_1688,6,0,0.6658673286437988,1
7980,law_1688,6,0,0.569365382194519,2
7981,law_1688,7,0,0.5840742588043213,3
7982,law_1688,5,0,0.4947511851787567,4
7983,law_1688,9,0,0.476214736700058,5
7984,law_1689,9,1,0.7606791257858276,1
7985,law_1689,8,1,0.6018828749656677,2
7986,law_1689,6,1,0.5167192816734314,3
7987,law_1689,3,1,0.4527793228626251,4
7988,law_1690,9,0,0.7606791257858276,1
7989,law_1690,7,0,0.6205610036849976,2
7990,law_1690,7,0,0.547868013381958,3
7991,law_1690,5,0,0.5099741220474243,4
7992,law_1690,7,0,0.4599842131137848,5
7993,law_1691,7,1,0.7365549206733704,1
7994,law_1691,6,1,0.5370821952819824,2
7995,law_1691,6,1,0.448233813047409,3
7996,law_1691,8,1,0.4638929665088653,4
7997,law_1691,9,1,0.4713772535324096,5
7998,law_1692,7,1,0.7203924655914307,1
7999,law_1692,6,1,0.528756320476532,2
8000,law_1692,6,1,0.4789719879627228,3
8001,law_1692,8,1,0.5175271034240723,4
8002,law_1692,9,1,0.5080344676971436,5
8003,law_1693,5,0,0.6560284495353699,1
8004,law_1693,6,0,0.5753774046897888,2
8005,law_1693,6,0,0.530967116355896,3
8006,law_1693,5,0,0.4881628155708313,4
8007,law_1693,6,0,0.4742164313793182,5
8008,law_1694,6,0,0.6909680962562561,1
8009,law_1694,6,0,0.6711094975471497,2
8010,law_1694,9,0,0.6861585378646851,3
8011,law_1695,7,1,0.6853414177894592,1
8012,law_1695,6,1,0.6005100607872009,2
8013,law_1695,5,1,0.4961376786231994,3
8014,law_1695,7,1,0.5021324157714844,4
8015,law_1695,4,1,0.4848417341709137,5
8016,law_1696,9,1,0.7090761661529541,1
8017,law_1696,5,1,0.6407609581947327,2
8018,law_1696,5,1,0.6011967062950134,3
8019,law_1696,3,1,0.5658264756202698,4
8020,law_1697,5,1,0.7564334273338318,1
8021,law_1697,5,1,0.6571173667907715,2
8022,law_1697,5,1,0.561353862285614,3
8023,law_1697,5,1,0.4829825162887573,4
8024,law_1697,7,1,0.5211018323898315,5
8025,law_1698,6,1,0.688260555267334,1
8026,law_1698,7,1,0.5618299841880798,2
8027,law_1698,8,1,0.4888996481895447,3
8028,law_1698,6,1,0.4670730233192444,4
8029,law_1698,5,1,0.4431537091732025,5
8030,law_1699,7,1,0.6618460416793823,1
